issue_id,tool,rule,category,severity,path,line,line_text,message,reported_commit,reported_committer,dataset_phase,module,scope,provenance,provenance_evidence,present_at_intermediate_head_cb19910,present_at_final_validation_head,disposition
5706c3899f737d2c8dcdd7d366005d89,Lizard,Lizard_nloc-medium,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsBlockViewController.java,346,"    private void processTileEntityOperationSafely(UUID viewerUUID, User viewer, BlockView blockView,",Method MutableVector3i::processTileEntityOperationSafely has 54 lines of code (limit is 50),4013fe7b64d32df33ecfe22db3b66ee0aa09397a,P2wn,initial,PacketEvents,Production code,PIECLOAK,symbol absent upstream,no,no,fixed by package 10 remediation
954f1a1924787e0f2768ead10f8e2057,Lizard,Lizard_ccn-medium,Complexity,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/PackedEntityTransitionQueue.java,126,"        private void add(EntityViewTransition.Type type, TrackedEntity<?> entity) {",Method PendingBatch::add has a cyclomatic complexity of 9 (limit is 8),3d8686e1ae953dc1ebfdffcad1c40bd675bc4c49,Cubicake,initial,Core,Production code,UPSTREAM,same symbol upstream ccn=9 > 8,yes,yes,remaining; reproduced against authoritative upstream baseline
724ee5ceeab8e067231155ac0c785261,Lizard,Lizard_ccn-medium,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsBlockViewController.java,402,"    private void processTileEntityOperation(User viewer, BlockView blockView, int currentWorldEpoch,",Method MutableVector3i::processTileEntityOperation has a cyclomatic complexity of 14 (limit is 8),4013fe7b64d32df33ecfe22db3b66ee0aa09397a,P2wn,initial,PacketEvents,Production code,PIECLOAK,symbol absent upstream,no,no,fixed by package 10 remediation
228a1da4fd4c94a1c6ace860a90259f,Lizard,Lizard_ccn-medium,Complexity,Warning,core/src/test/java/games/cubi/raycastedantiesp/core/chunks/BlockChunkDataTest.java,34,    void upgradesPreserveBlockIdsAndOcclusion() {,Method BlockChunkDataTest::upgradesPreserveBlockIdsAndOcclusion has a cyclomatic complexity of 9 (limit is 8),3f212e8766054414324cfca9ebbdd1b1af2e5ce6,Cubicake,initial,Core,Tests,UPSTREAM,same symbol upstream ccn=9 > 8,yes,yes,remaining; reproduced against authoritative upstream baseline
17e6e5b88e64cb82907e5c798d258b31,Lizard,Lizard_parameter-count-medium,Complexity,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/raycast/RaycastUtil.java,21,"    public static boolean raycast(Locatable start, Spatial end, int maxOccluding, int alwaysShowRadius, int maxRaycastRadius, boolean debug, BlockView snap, float yOffsetEnd, int stepSize, ParticleSpawner particleSpawner) {",Method RaycastUtil::raycast has 10 parameters (limit is 8),a631c574651e102cc1e11f513f28cb119bad33d4,Cubicake,initial,Core,Production code,UPSTREAM,same symbol upstream params=9 > 8,yes,yes,remaining; reproduced against authoritative upstream baseline
abe4a8f820f0996f6cc638e6a153cbbd,Lizard,Lizard_ccn-medium,Complexity,Warning,core/src/test/java/games/cubi/raycastedantiesp/core/view/controller/PacketEntityViewControllerTest.java,161,    private static Object defaultValue(Class<?> returnType) {,Method PacketEntityViewControllerTest::defaultValue has a cyclomatic complexity of 9 (limit is 8),e91dc4647d53e2f24ee26a956fdc91e9a3b09135,Cubicake,initial,Core,Tests,UPSTREAM,same symbol upstream ccn=9 > 8,yes,yes,remaining; reproduced against authoritative upstream baseline
63854ff98b7ba932818af563df6b2c99,Lizard,Lizard_ccn-medium,Complexity,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/AbstractBlockView.java,259,"    public int updateVisibilityForEachNeedingRecheck(int recheckTicks, int currentTick, long modeToken,",Method AbstractBlockView::updateVisibilityForEachNeedingRecheck has a cyclomatic complexity of 9 (limit is 8),4013fe7b64d32df33ecfe22db3b66ee0aa09397a,P2wn,initial,Core,Production code,UPSTREAM,same symbol upstream ccn=9 > 8,yes,yes,remaining; reproduced against authoritative upstream baseline
fa3e42a4ad66c8bc0ecfe1bc25e4d0a0,Lizard,Lizard_ccn-medium,Complexity,Warning,core/src/test/java/games/cubi/raycastedantiesp/core/utils/Long2ObjectMTHashMapTest.java,221,    void forEachAndRemoveIfKeyWorkUnderMultithreadedContention() {,Method Long2ObjectMTHashMapTest::forEachAndRemoveIfKeyWorkUnderMultithreadedContention has a cyclomatic complexity of 11 (limit is 8),422a189069300dfa99524b1e1143f4500e42226c,Cubicake,initial,Core,Tests,UPSTREAM,same symbol upstream ccn=11 > 8,yes,yes,remaining; reproduced against authoritative upstream baseline
b0deecf5d01d10031cfbf7667af1078e,Lizard,Lizard_parameter-count-medium,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PEEntityStateReconciliationTask.java,41,"    static PEEntityStateReconciliationTask positionSync(PlayerData playerData, int entityID, double x, double y, double z, float yaw, float pitch,",Method PEEntityStateReconciliationTask::positionSync has 12 parameters (limit is 8),5d407afbdf8d5d1b58d801078a80ec1a1e482a9d,Cubicake,initial,PacketEvents,Production code,UPSTREAM,same symbol upstream params=12 > 8,yes,yes,remaining; reproduced against authoritative upstream baseline
4789f5c4ae52083abe1aaff2bf341f1a,Lizard,Lizard_ccn-medium,Complexity,Warning,core/src/test/java/games/cubi/raycastedantiesp/core/players/ClientStateResetterTest.java,215,    private static Object defaultValue(Class<?> returnType) {,Method ClientStateResetterTest::defaultValue has a cyclomatic complexity of 9 (limit is 8),59c433bfd4e8c61cc7aed7fca90782529b7e24d8,P2wn,initial,Core,Tests,PIECLOAK,symbol absent upstream,no,no,fixed by package 10 remediation
2f0ca6fe93eef20a1e3cb83443f64f4a,Lizard,Lizard_nloc-medium,Complexity,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/engine/AsyncEngine.java,190,"    private boolean dispatchTick(int scheduledTick, int startTick, long scheduledNanos) {",Method AsyncEngine::dispatchTick has 90 lines of code (limit is 50),,,initial,Core,Production code,UPSTREAM,same symbol upstream nloc=87 > 50,no,no,incidentally solved while preserving package behavior
9d1d137b27931e1dd694e2a66e3ea28f,Lizard,Lizard_parameter-count-medium,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/BlockTransitionRetryQueue.java,35,"    synchronized boolean enqueue(UUID viewerUUID, Operation operation, Stage stage,",Method Stage::enqueue has 9 parameters (limit is 8),4013fe7b64d32df33ecfe22db3b66ee0aa09397a,P2wn,initial,PacketEvents,Production code,PIECLOAK,symbol absent upstream,no,no,fixed by package 10 remediation
5fb98f8e7d6d7abf2ca4e3087c7d6894,Lizard,Lizard_ccn-medium,Complexity,Warning,platform-paper/src/main/java/games/cubi/raycastedantiesp/paper/bStats/MetricsCollector.java,159,    static String bucketMedianEntityCount(double entityCount) {,Method MetricsCollector::bucketMedianEntityCount has a cyclomatic complexity of 10 (limit is 8),e55b685ce28bcfc1638e9d6462679e2cb17f50ec,Cubicake,initial,Paper platform,Production code,UPSTREAM,same symbol upstream ccn=10 > 8,yes,yes,remaining; reproduced against authoritative upstream baseline
3f2311ec41804fb6248e5dd591963fb6,Lizard,Lizard_ccn-medium,Complexity,Warning,core/src/test/java/games/cubi/raycastedantiesp/core/view/controller/PacketEntityViewControllerTest.java,89,    private static EntityView<?> entityView(boolean playerView) {,Method PacketEntityViewControllerTest::entityView has a cyclomatic complexity of 27 (limit is 8),e91dc4647d53e2f24ee26a956fdc91e9a3b09135,Cubicake,initial,Core,Tests,UPSTREAM,same symbol upstream ccn=27 > 8,yes,yes,remaining; reproduced against authoritative upstream baseline
9d2603fabffe85c232e65ad671988f2,Lizard,Lizard_ccn-medium,Complexity,Warning,core/src/test/java/games/cubi/raycastedantiesp/core/utils/SortedMTIntSetTest.java,129,    void preservesMembershipAndRoutingDuringGrowth() {,Method SortedMTIntSetTest::preservesMembershipAndRoutingDuringGrowth has a cyclomatic complexity of 10 (limit is 8),a21102d04fe5402f766e16031dab504b4d02af97,Cubicake,initial,Core,Tests,UPSTREAM,same symbol upstream ccn=10 > 8,yes,yes,remaining; reproduced against authoritative upstream baseline
8b10807c64f4e68f484fcf1d5f25ea7a,Lizard,Lizard_nloc-medium,Complexity,Warning,core/src/test/java/games/cubi/raycastedantiesp/core/utils/Long2ObjectMTHashMapTest.java,221,    void forEachAndRemoveIfKeyWorkUnderMultithreadedContention() {,Method Long2ObjectMTHashMapTest::forEachAndRemoveIfKeyWorkUnderMultithreadedContention has 63 lines of code (limit is 50),422a189069300dfa99524b1e1143f4500e42226c,Cubicake,initial,Core,Tests,UPSTREAM,same symbol upstream nloc=63 > 50,yes,yes,remaining; reproduced against authoritative upstream baseline
14f6ad9b4656a2c69ca12a6b0845a20b,Lizard,Lizard_ccn-medium,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsBlockViewController.java,346,"    private void processTileEntityOperationSafely(UUID viewerUUID, User viewer, BlockView blockView,",Method MutableVector3i::processTileEntityOperationSafely has a cyclomatic complexity of 11 (limit is 8),4013fe7b64d32df33ecfe22db3b66ee0aa09397a,P2wn,initial,PacketEvents,Production code,PIECLOAK,symbol absent upstream,no,no,fixed by package 10 remediation
85688d4e472be1cb668c3076a81c5e22,Lizard,Lizard_ccn-medium,Complexity,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/controller/PacketEntityViewController.java,764,"    protected IntArrayList collectClientVisiblePassengers(int[] passengerIDs, PlayerData playerData, int entityBeingShownID) {",Method PacketEntityViewController::collectClientVisiblePassengers has a cyclomatic complexity of 10 (limit is 8),18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Core,Production code,UPSTREAM,same symbol upstream ccn=10 > 8,yes,yes,remaining; reproduced against authoritative upstream baseline
1715d5b7ef25160bbb01f03ae7633cf2,Lizard,Lizard_ccn-medium,Complexity,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/PackedBlockTransitionQueue.java,160,"        private void add(BlockViewTransition.Type type, TrackedTileEntity<?> tileEntity) {",Method PendingBatch::add has a cyclomatic complexity of 9 (limit is 8),18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Core,Production code,UPSTREAM,same symbol upstream ccn=9 > 8,yes,yes,remaining; reproduced against authoritative upstream baseline
a32adb5e1dd4c8aa11e37c0497265064,Lizard,Lizard_nloc-medium,Complexity,Warning,core/src/test/java/games/cubi/raycastedantiesp/core/players/ClientStateResetterTest.java,140,"    private EntityView<?> entityView(IntSupplier epochSupplier, boolean playerView) {",Method ClientStateResetterTest::entityView has 59 lines of code (limit is 50),59c433bfd4e8c61cc7aed7fca90782529b7e24d8,P2wn,initial,Core,Tests,PIECLOAK,symbol absent upstream,no,no,fixed by package 10 remediation
833764606baa0ea1c3b319d1f5897113,Lizard,Lizard_ccn-medium,Complexity,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/controller/PacketEntityViewController.java,280,"    boolean handleEntityPassengersNow(NettyEntity<?> entity, int[] passengers, PlayerData playerData, int currentTick) {",Method PacketEntityViewController::handleEntityPassengersNow has a cyclomatic complexity of 18 (limit is 8),18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Core,Production code,UPSTREAM,same symbol upstream ccn=16 > 8,yes,yes,remaining; reproduced against authoritative upstream baseline
a1276fe95f2a53ef2b86c57a4cd17497,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/AbstractBlockView.java,461,"        Logger.info(""Chunk collision occured, failing back to linear scan for tile entity removal in chunk """,Logger calls should be surrounded by log level guards.,4013fe7b64d32df33ecfe22db3b66ee0aa09397a,P2wn,initial,Core,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,yes,no,fixed by package 10 remediation
1a18f7fb3960338c8430633e385632ef,PMD,PMD_category_java_bestpractices_UnusedLocalVariable,BestPractice,Warning,packetevents/src/test/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsBlockViewControllerTest.java,109,"        TrackedTileEntity<?> original = view.updateOrInsertTileEntity(firstWorld, position, (char) 1, true);",Avoid unused local variables such as 'original'.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Tests,UPSTREAM,PMD 6.55 same rule and violation at upstream line 102,yes,yes,remaining; reproduced against authoritative upstream baseline
5771abad1b1b2f66456efa2450c59aa9,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/players/ClientStateResetter.java,61,"                Logger.error(""Respawn client-state reset failed; unregistering the invalid player generation. player=""",Logger calls should be surrounded by log level guards.,59c433bfd4e8c61cc7aed7fca90782529b7e24d8,P2wn,initial,Core,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
77ce4366cf8003d7db75262ce08a949f,PMD,PMD_category_java_errorprone_AvoidInstanceofChecksInCatchClause,ErrorProne,High,platform-paper/src/main/java/games/cubi/raycastedantiesp/paper/RaycastedAntiESP.java,180,            if (throwable instanceof RuntimeException runtimeException) {,An instanceof check is being performed on the caught exception.  Create a separate catch clause for this exception type.,fea86e17bde44990ed42c7515648f9dddc988118,P2wn,initial,Paper platform,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
84e4b2fa460af898c62a957f78bc4661,PMD,PMD_category_java_errorprone_AvoidFieldNameMatchingMethodName,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/chunks/blocks/TwoBlockChunkData.java,17,    private final char trueBitBlock;,Field trueBitBlock has the same name as a method,332f0becb460fc2aebae0ab7f0a51c88604a90e4,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 17,yes,yes,remaining; reproduced against authoritative upstream baseline
e254d91113442f220bd49f28d7c6645c,PMD,PMD_category_java_errorprone_NullAssignment,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/PackedBlockTransitionQueue.java,210,            e3 = null;,Assigning an Object to null is a code smell.  Consider refactoring.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 141,yes,yes,remaining; reproduced against authoritative upstream baseline
3be38a300e229c12112395ae765fdcd0,PMD,PMD_category_java_errorprone_NullAssignment,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/AbstractBlockView.java,404,        trackedWorld = null;,Assigning an Object to null is a code smell.  Consider refactoring.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 336,yes,yes,remaining; reproduced against authoritative upstream baseline
6679c3f7ea51cf90ec6f0e529f5fa9c0,PMD,PMD_category_java_errorprone_UseProperClassLoader,ErrorProne,High,packetevents/src/test/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/RespawnRetryBoundaryTest.java,83,"                RespawnRetryBoundaryTest.class.getClassLoader(),","In J2EE, getClassLoader() might not work as expected.  Use Thread.currentThread().getContextClassLoader() instead.",35127dd6bff64e9f2d6dd4a1fe5e4ea48995aeb3,P2wn,initial,PacketEvents,Tests,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
bf455c3dc2e9a8a1d44790b380ef9c92,PMD,PMD_category_java_multithreading_AvoidSynchronizedAtMethodLevel,Performance,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/EntityTransitionRetryQueue.java,43,"    synchronized List<EntityTransitionWork<P>> drainDue(UUID viewerUUID, int currentTick) {",Use block level rather than method level synchronization,3e18acde563809f68f003229266258687ce8ce10,P2wn,initial,PacketEvents,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
8a9097b1f36bb8b31f6f1f5f07e6422f,PMD,PMD_category_java_errorprone_NullAssignment,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/ViewRegistry.java,25,        entityViewFactory = null;,Assigning an Object to null is a code smell.  Consider refactoring.,fea86e17bde44990ed42c7515648f9dddc988118,P2wn,initial,Core,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
17cd7e00ad53a31f473e211499f96067,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/config/raycast/RaycastConfig.java,50,"            Logger.warning(path + "".always-show-radius must be between 0 and "" + Short.MAX_VALUE + "" but was "" + alwaysShowRadius +"". Defaulting to 8."", 4, RaycastConfig.class);",Logger calls should be surrounded by log level guards.,9fc793b761dc047ea68f087a8219d8d363db36ea,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 50,yes,yes,remaining; reproduced against authoritative upstream baseline
